id,code,code_name,f_code,f_time_from,f_time_to,f_price,fees,total_price,from,airport_from,to,airport_to,type
vj16170556980,vj,Vietjet,VJ242,06:10:00 29/04/2021,08:10:00 29/04/2021,709000,681900,1390900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vna16170557070,vna,Vietnam Airlines,VN1272,06:55:00 29/04/2021,08:55:00 29/04/2021,909000,711000,1620000,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Economy (EC)-R
vj16170557111,vj,Vietjet,VJ252,07:15:00 29/04/2021,09:20:00 29/04/2021,709000,681900,1390900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vj16170557152,vj,Vietjet,VJ240,09:35:00 29/04/2021,11:35:00 29/04/2021,1029000,713900,1742900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vna16170557181,vna,Vietnam Airlines,VN1274,11:15:00 29/04/2021,13:15:00 29/04/2021,909000,711000,1620000,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Economy (EC)-R
vj16170557223,vj,Vietjet,VJ246,11:50:00 29/04/2021,14:00:00 29/04/2021,809000,691900,1500900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
qh16170557250,qh,Bamboo Airways,QH1172,12:05:00 29/04/2021,14:05:00 29/04/2021,899000,712000,1611000,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco Saver
vj16170557294,vj,Vietjet,VJ250,15:45:00 29/04/2021,17:45:00 29/04/2021,909000,701900,1610900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vna16170557332,vna,Vietnam Airlines,VN1278,16:30:00 29/04/2021,18:30:00 29/04/2021,2109000,831000,2940000,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Economy (EF)-K
vj16170557365,vj,Vietjet,VJ254,17:55:00 29/04/2021,19:50:00 29/04/2021,709000,681900,1390900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vj16170557406,vj,Vietjet,VJ248,19:10:00 29/04/2021,21:15:00 29/04/2021,1329000,743900,2072900,TP HCM,Tân Sơn Nhất (SGN),Thanh Hóa,Sao Vàng (THD),Eco
vj16170557500,vj,Vietjet,VJ241,08:40:00 29/04/2021,10:40:00 29/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170557590,vna,Vietnam Airlines,VN1273,09:35:00 29/04/2021,11:45:00 29/04/2021,309000,661000,970000,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vj16170557631,vj,Vietjet,VJ243,12:20:00 29/04/2021,14:20:00 29/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170557671,vna,Vietnam Airlines,VN1275,13:55:00 29/04/2021,16:05:00 29/04/2021,309000,661000,970000,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vj16170557702,vj,Vietjet,VJ249,14:30:00 29/04/2021,16:25:00 29/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
qh16170557740,qh,Bamboo Airways,QH1173,14:50:00 29/04/2021,16:50:00 29/04/2021,399000,672000,1071000,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco Saver
vj16170557773,vj,Vietjet,VJ253,15:30:00 29/04/2021,17:30:00 29/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16170557814,vj,Vietjet,VJ245,18:20:00 29/04/2021,20:20:00 29/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170557852,vna,Vietnam Airlines,VN1279,19:10:00 29/04/2021,21:20:00 29/04/2021,909000,711000,1620000,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Economy (EC)-R
vj16170557885,vj,Vietjet,VJ255,20:25:00 29/04/2021,22:25:00 29/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16170557926,vj,Vietjet,VJ247,21:45:00 29/04/2021,23:40:00 29/04/2021,99000,650900,749900,Thanh Hóa,Sao Vàng (THD),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16170558020,vj,Vietjet,VJ212,06:10:00 29/04/2021,08:00:00 29/04/2021,909000,701900,1610900,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco
vna16170558110,vna,Vietnam Airlines,VN1260,06:10:00 29/04/2021,08:05:00 29/04/2021,909000,711000,1620000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Economy (EC)-R
qh16170558150,qh,Bamboo Airways,QH1152,06:35:00 29/04/2021,08:30:00 29/04/2021,799000,702000,1501000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco Saver
vj16170558191,vj,Vietjet,VJ218,07:10:00 29/04/2021,09:00:00 29/04/2021,909000,701900,1610900,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco
vna16170558221,vna,Pacific Airlines,VN6430,07:50:00 29/04/2021,09:40:00 29/04/2021,509000,671000,1180000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Economy (EC)-T
vna16170558262,vna,Vietnam Airlines,VN1262,08:25:00 29/04/2021,10:20:00 29/04/2021,909000,711000,1620000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Economy (EC)-R
vj16170558302,vj,Vietjet,VJ214,10:35:00 29/04/2021,12:25:00 29/04/2021,1029000,713900,1742900,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco
vna16170558333,vna,Vietnam Airlines,VN1264,12:40:00 29/04/2021,14:35:00 29/04/2021,909000,711000,1620000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Economy (EC)-R
vj16170558373,vj,Vietjet,VJ220,12:50:00 29/04/2021,14:40:00 29/04/2021,1029000,713900,1742900,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco
vj16170558404,vj,Vietjet,VJ224,14:20:00 29/04/2021,16:10:00 29/04/2021,1169000,727900,1896900,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco
vna16170558444,vna,Vietnam Airlines,VN1266,16:45:00 29/04/2021,18:40:00 29/04/2021,909000,711000,1620000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Economy (EC)-R
vna16170558475,vna,Pacific Airlines,VN6434,17:10:00 29/04/2021,19:00:00 29/04/2021,509000,671000,1180000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Economy (EC)-T
qh16170558511,qh,Bamboo Airways,QH1154,18:25:00 29/04/2021,20:20:00 29/04/2021,899000,712000,1611000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco Saver
vna16170558556,vna,Pacific Airlines,VN6432,18:50:00 29/04/2021,20:40:00 29/04/2021,1109000,731000,1840000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Economy (EC)-N
vna16170558587,vna,Vietnam Airlines,VN1268,19:15:00 29/04/2021,21:10:00 29/04/2021,1209000,741000,1950000,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Economy (EC)-N
vj16170558625,vj,Vietjet,VJ216,19:45:00 29/04/2021,21:30:00 29/04/2021,1329000,743900,2072900,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco
vj16170558656,vj,Vietjet,VJ228,20:55:00 29/04/2021,22:40:00 29/04/2021,1169000,727900,1896900,TP HCM,Tân Sơn Nhất (SGN),Vinh,Vinh (VII),Eco
vna16170558770,vna,Vietnam Airlines,VN1261,08:50:00 29/04/2021,10:50:00 29/04/2021,309000,661000,970000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vj16170558850,vj,Vietjet,VJ219,09:35:00 29/04/2021,11:40:00 29/04/2021,49000,645900,694900,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170558881,vna,Pacific Airlines,VN6431,10:20:00 29/04/2021,12:15:00 29/04/2021,309000,661000,970000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vna16170558922,vna,Vietnam Airlines,VN1263,11:10:00 29/04/2021,13:10:00 29/04/2021,309000,661000,970000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vj16170558951,vj,Vietjet,VJ213,12:55:00 29/04/2021,14:45:00 29/04/2021,49000,645900,694900,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16170558992,vj,Vietjet,VJ211,13:15:00 29/04/2021,15:00:00 29/04/2021,49000,645900,694900,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco
qh16170559030,qh,Bamboo Airways,QH1153,14:20:00 29/04/2021,16:10:00 29/04/2021,399000,672000,1071000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco Saver
vj16170559063,vj,Vietjet,VJ221,15:15:00 29/04/2021,17:00:00 29/04/2021,49000,645900,694900,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170559103,vna,Vietnam Airlines,VN1265,15:30:00 29/04/2021,17:30:00 29/04/2021,509000,671000,1180000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EC)-E
vj16170559144,vj,Vietjet,VJ225,17:25:00 29/04/2021,19:15:00 29/04/2021,299000,660900,959900,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170559174,vna,Vietnam Airlines,VN1267,19:50:00 29/04/2021,21:45:00 29/04/2021,509000,671000,1180000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EC)-E
vna16170559215,vna,Pacific Airlines,VN6435,20:05:00 29/04/2021,21:50:00 29/04/2021,309000,661000,970000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
qh16170559251,qh,Bamboo Airways,QH1155,21:05:00 29/04/2021,23:00:00 29/04/2021,199000,662000,861000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco Saver
vna16170559286,vna,Pacific Airlines,VN6433,21:25:00 29/04/2021,23:15:00 29/04/2021,309000,661000,970000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vna16170559327,vna,Vietnam Airlines,VN1269,21:50:00 29/04/2021,23:45:00 29/04/2021,309000,661000,970000,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vj16170559355,vj,Vietjet,VJ215,22:15:00 29/04/2021,00:00:00 29/04/2021,49000,645900,694900,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16170559396,vj,Vietjet,VJ223,23:10:00 29/04/2021,01:00:00 29/04/2021,49000,645900,694900,Vinh,Vinh (VII),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16170559530,vj,Vietjet,VJ302,06:40:00 29/04/2021,08:05:00 29/04/2021,1059000,716900,1775900,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco
vna16170559620,vna,Vietnam Airlines,VN1372,06:45:00 29/04/2021,08:15:00 29/04/2021,1109000,731000,1840000,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Economy (EF)-K
qh16170559650,qh,Bamboo Airways,QH1102,08:40:00 29/04/2021,10:05:00 29/04/2021,999000,722000,1721000,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco Smart
vna16170559691,vna,Vietnam Airlines,VN1374,09:20:00 29/04/2021,10:50:00 29/04/2021,1109000,731000,1840000,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Economy (EF)-K
vj16170559721,vj,Vietjet,VJ308,09:25:00 29/04/2021,10:45:00 29/04/2021,849000,695900,1544900,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco
vna16170559762,vna,Vietnam Airlines,VN1376,11:25:00 29/04/2021,12:55:00 29/04/2021,1109000,731000,1840000,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Economy (EF)-K
vj16170559802,vj,Vietjet,VJ304,12:30:00 29/04/2021,13:55:00 29/04/2021,849000,695900,1544900,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco
vna16170559833,vna,Pacific Airlines,VN6210,13:10:00 29/04/2021,14:35:00 29/04/2021,859000,706000,1565000,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Economy (EC)-L
vj16170559873,vj,Vietjet,VJ314,13:45:00 29/04/2021,15:10:00 29/04/2021,949000,705900,1654900,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco
vj16170559904,vj,Vietjet,VJ310,15:05:00 29/04/2021,16:30:00 29/04/2021,1059000,716900,1775900,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco
vna16170559944,vna,Vietnam Airlines,VN1378,15:45:00 29/04/2021,17:15:00 29/04/2021,1309000,751000,2060000,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Economy (EF)-H
vj16170559985,vj,Vietjet,VJ306,18:35:00 29/04/2021,19:50:00 29/04/2021,1289000,739900,2028900,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco
vna16170560015,vna,Vietnam Airlines,VN7372,19:55:00 29/04/2021,21:25:00 29/04/2021,1309000,751000,2060000,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Economy (EF)-H
vj16170560056,vj,Vietjet,VJ312,21:10:00 29/04/2021,22:35:00 29/04/2021,1424000,753400,2177400,TP HCM,Tân Sơn Nhất (SGN),Huế,Phú Bài (HUI),Eco
vj16170560160,vj,Vietjet,VJ303,08:35:00 29/04/2021,10:00:00 29/04/2021,469000,667900,1136900,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170560240,vna,Vietnam Airlines,VN1373,09:05:00 29/04/2021,10:45:00 29/04/2021,99000,660000,759000,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
qh16170560280,qh,Bamboo Airways,QH1103,10:50:00 29/04/2021,12:25:00 29/04/2021,99000,662000,761000,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Eco Saver
vj16170560321,vj,Vietjet,VJ301,11:30:00 29/04/2021,12:55:00 29/04/2021,469000,667900,1136900,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170560351,vna,Vietnam Airlines,VN1375,11:55:00 29/04/2021,13:35:00 29/04/2021,99000,660000,759000,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vna16170560392,vna,Vietnam Airlines,VN1377,13:50:00 29/04/2021,15:30:00 29/04/2021,199000,660000,859000,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vj16170560422,vj,Vietjet,VJ311,14:30:00 29/04/2021,15:55:00 29/04/2021,469000,667900,1136900,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16170560463,vj,Vietjet,VJ309,15:40:00 29/04/2021,16:55:00 29/04/2021,469000,667900,1136900,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170560503,vna,Pacific Airlines,VN6211,16:00:00 29/04/2021,17:25:00 29/04/2021,459000,676000,1135000,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Economy (EC)-R
vj16170560534,vj,Vietjet,VJ307,17:05:00 29/04/2021,18:25:00 29/04/2021,469000,667900,1136900,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170560574,vna,Vietnam Airlines,VN1379,18:05:00 29/04/2021,19:45:00 29/04/2021,199000,660000,859000,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vj16170560615,vj,Vietjet,VJ305,20:20:00 29/04/2021,21:45:00 29/04/2021,469000,667900,1136900,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170560645,vna,Vietnam Airlines,VN7373,22:05:00 29/04/2021,23:45:00 29/04/2021,99000,660000,759000,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16170560686,vj,Vietjet,VJ317,23:20:00 29/04/2021,00:45:00 29/04/2021,469000,667900,1136900,Huế,Phú Bài (HUI),TP HCM,Tân Sơn Nhất (SGN),Eco
vj16170560790,vj,Vietjet,VJ370,05:55:00 29/04/2021,07:15:00 29/04/2021,749000,685900,1434900,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Eco
vna16170560870,vna,Pacific Airlines,VN6282,07:40:00 29/04/2021,09:00:00 29/04/2021,859000,706000,1565000,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Economy (EC)-L
vj16170560911,vj,Vietjet,VJ378,10:45:00 29/04/2021,12:05:00 29/04/2021,849000,695900,1544900,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Eco
vna16170560951,vna,Vietnam Airlines,VN1460,11:40:00 29/04/2021,13:05:00 29/04/2021,709000,691000,1400000,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Economy (EC)-Q
vna16170560982,vna,Pacific Airlines,VN6284,14:15:00 29/04/2021,15:35:00 29/04/2021,659000,686000,1345000,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Economy (EC)-Q
vj16170561022,vj,Vietjet,VJ372,14:40:00 29/04/2021,16:00:00 29/04/2021,749000,685900,1434900,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Eco
vj16170561053,vj,Vietjet,VJ374,15:15:00 29/04/2021,16:35:00 29/04/2021,749000,685900,1434900,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Eco
vna16170561093,vna,Vietnam Airlines,VN1462,16:50:00 29/04/2021,18:15:00 29/04/2021,909000,711000,1620000,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Economy (EC)-L
vna16170561124,vna,Vietnam Airlines,VN1464,18:05:00 29/04/2021,19:30:00 29/04/2021,1309000,751000,2060000,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Economy (EF)-H
vj16170561164,vj,Vietjet,VJ376,18:20:00 29/04/2021,19:40:00 29/04/2021,949000,705900,1654900,TP HCM,Tân Sơn Nhất (SGN),Chu Lai,Chu Lai (VCL),Eco
vj16170561270,vj,Vietjet,VJ371,07:50:00 29/04/2021,09:10:00 29/04/2021,99000,650900,749900,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170561360,vna,Pacific Airlines,VN6283,10:10:00 29/04/2021,11:30:00 29/04/2021,659000,686000,1345000,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Economy (EC)-Q
vj16170561391,vj,Vietjet,VJ373,12:40:00 29/04/2021,14:00:00 29/04/2021,99000,650900,749900,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170561431,vna,Vietnam Airlines,VN1461,13:45:00 29/04/2021,15:10:00 29/04/2021,109000,651000,760000,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-A
vj16170561462,vj,Vietjet,VJ377,16:30:00 29/04/2021,17:45:00 29/04/2021,99000,650900,749900,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170561502,vna,Pacific Airlines,VN6285,16:55:00 29/04/2021,18:10:00 29/04/2021,659000,686000,1345000,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Economy (EC)-Q
vj16170561533,vj,Vietjet,VJ375,17:15:00 29/04/2021,18:35:00 29/04/2021,99000,650900,749900,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170561573,vna,Vietnam Airlines,VN1463,19:00:00 29/04/2021,20:25:00 29/04/2021,209000,661000,870000,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vj16170561614,vj,Vietjet,VJ379,20:10:00 29/04/2021,21:25:00 29/04/2021,99000,650900,749900,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Eco
vna16170561644,vna,Vietnam Airlines,VN1465,20:10:00 29/04/2021,21:35:00 29/04/2021,209000,661000,870000,Chu Lai,Chu Lai (VCL),TP HCM,Tân Sơn Nhất (SGN),Economy (EL)-P
vj16170561750,vj,Vietjet,VJ504,07:40:00 29/04/2021,09:00:00 29/04/2021,39000,644900,683900,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Eco
vj16170561840,vj,Vietjet,VJ504,07:40:00 29/04/2021,09:00:00 29/04/2021,39000,644900,683900,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Eco
vna16170561870,vna,Vietnam Airlines,VN186,08:05:00 29/04/2021,09:25:00 29/04/2021,99000,660000,759000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-A
vna16170561911,vna,Vietnam Airlines,VN7150,08:30:00 29/04/2021,09:50:00 29/04/2021,99000,660000,759000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-A
vj16170561941,vj,Vietjet,VJ506,09:00:00 29/04/2021,10:20:00 29/04/2021,39000,644900,683900,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Eco
vna16170561982,vna,Vietnam Airlines,VN156,09:10:00 29/04/2021,10:30:00 29/04/2021,99000,660000,759000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-A
qh16170562021,qh,Bamboo Airways,QH104,10:05:00 29/04/2021,11:25:00 29/04/2021,49000,657000,706000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Eco Saver
vna16170562053,vna,Vietnam Airlines,VN160,10:25:00 29/04/2021,11:45:00 29/04/2021,99000,660000,759000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-A
vna16170562094,vna,Vietnam Airlines,VN164,11:25:00 29/04/2021,12:45:00 29/04/2021,99000,660000,759000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-A
vna16170562125,vna,Vietnam Airlines,VN168,13:30:00 29/04/2021,14:50:00 29/04/2021,99000,660000,759000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-A
qh16170562162,qh,Bamboo Airways,QH122,15:10:00 29/04/2021,16:30:00 29/04/2021,699000,692000,1391000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Eco Saver
vj16170562202,vj,Vietjet,VJ514,15:30:00 29/04/2021,16:45:00 29/04/2021,209000,651900,860900,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Eco
vna16170562236,vna,Vietnam Airlines,VN172,15:30:00 29/04/2021,16:50:00 29/04/2021,99000,660000,759000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-A
vna16170562277,vna,Vietnam Airlines,VN176,17:10:00 29/04/2021,18:30:00 29/04/2021,199000,660000,859000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-P
vna16170562318,vna,Vietnam Airlines,VN178,18:15:00 29/04/2021,19:35:00 29/04/2021,99000,660000,759000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-A
vna16170562349,vna,Vietnam Airlines,VN182,18:30:00 29/04/2021,19:50:00 29/04/2021,309000,661000,970000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EC)-E
vta16170562380,vta,Vietravel Airlines,VU 658,19:00:00 29/04/2021,20:20:00 29/04/2021,90000,650000,740000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Aregow (A) - Vé không hoàn
vj16170562413,vj,Vietjet,VJ520,19:40:00 29/04/2021,21:00:00 29/04/2021,99000,650900,749900,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Eco
vna161705624510,vna,Vietnam Airlines,VN184,21:15:00 29/04/2021,22:35:00 29/04/2021,99000,660000,759000,Đà Nẵng,Đà Nẵng (DAD),Hà Nội,Nội Bài (HAN),Economy (EL)-A
vj16170562750,vj,Vietjet,VJ501,05:10:00 29/04/2021,06:30:00 29/04/2021,849000,695900,1544900,Hà Nội,Nội Bài (HAN),Đà Nẵng,Đà Nẵng (DAD),Eco
vna16170562850,vna,Vietnam Airlines,VN7151,06:30:00 29/04/2021,07:55:00 29/04/2021,1109000,731000,1840000,Hà Nội,Nội Bài (HAN),Đà Nẵng,Đà Nẵng (DAD),Economy (EF)-K
vna16170562881,vna,Vietnam Airlines,VN155,06:45:00 29/04/2021,08:10:00 29/04/2021,1109000,731000,1840000,Hà Nội,Nội Bài (HAN),Đà Nẵng,Đà Nẵng (DAD),Economy (EF)-K
vj16170562921,vj,Vietjet,VJ509,07:55:00 29/04/2021,09:15:00 29/04/2021,1424000,753400,2177400,Hà Nội,Nội Bài (HAN),Đà Nẵng,Đà Nẵng (DAD),Eco
qh16170562950,qh,Bamboo Airways,QH103,08:00:00 29/04/2021,09:20:00 29/04/2021,1200000,742000,1942000,Hà Nội,Nội Bài (HAN),Đà Nẵng,Đà Nẵng (DAD),Eco Smart
vna16170562992,vna,Vietnam Airlines,VN159,08:20:00 29/04/2021,09:45:00 29/04/2021,1829000,803000,2632000,Hà Nội,Nội Bài (HAN),Đà Nẵng,Đà Nẵng (DAD),Economy (EG)-M
vna16170563023,vna,Vietnam Airlines,VN163,09:20:00 29/04/2021,10:45:00 29/04/2021,1829000,803000,2632000,Hà Nội,Nội Bài (HAN),Đà Nẵng,Đà Nẵng (DAD),Economy (EG)-M
qh16170563061,qh,Bamboo Airways,QH101,09:30:00 29/04/2021,10:50:00 29/04/2021,1300000,752000,2052000,Hà Nội,Nội Bài (HAN),Đà Nẵng,Đà Nẵng (DAD),Eco Smart
vna16170563104,vna,Vietnam Airlines,VN167,11:20:00 29/04/2021,12:45:00 29/04/2021,1829000,803000,2632000,Hà Nội,Nội Bài (HAN),Đà Nẵng,Đà Nẵng (DAD),Economy (EG)-M
vta16170563140,vta,Vietravel Airlines,VU 635,12:10:00 29/04/2021,13:30:00 29/04/2021,1100000,721000,1821000,Hà Nội,Nội Bài (HAN),Đà Nẵng,Đà Nẵng (DAD),Ofleow (O) - Vé được hoàn
